"Date","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE","ltp ","Close","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"25-Jul-2024","EQ","847.50","850.75","841.20","852.00","848.95","848.50","846.52","912.00","543.20","95,22,375","8,06,09,16,692.50","1,80,539"
"24-Jul-2024","EQ","864.20","868.00","847.20","863.90","853.95","852.00","854.85","912.00","543.20","1,96,24,845","16,77,63,15,258.25","3,22,758"
"23-Jul-2024","EQ","883.00","884.50","849.10","876.80","864.20","863.90","868.80","912.00","543.20","1,82,79,212","15,88,10,66,151.40","3,82,383"
"22-Jul-2024","EQ","881.45","895.00","868.00","889.35","878.00","876.80","881.14","912.00","543.20","1,46,14,111","12,87,71,04,621.30","2,83,608"
"19-Jul-2024","EQ","895.00","899.00","883.30","893.55","889.50","889.35","890.65","912.00","543.20","1,45,62,742","12,97,02,54,056.15","3,16,170"
"18-Jul-2024","EQ","880.65","894.90","877.50","880.70","892.50","893.55","889.57","912.00","543.20","1,94,35,183","17,28,89,90,051.00","3,80,546"
"16-Jul-2024","EQ","882.30","888.10","874.30","881.35","882.00","880.70","880.47","912.00","543.20","1,18,93,692","10,47,20,20,266.75","1,96,244"
"15-Jul-2024","EQ","859.70","887.35","859.70","859.70","883.00","881.35","876.59","912.00","543.20","2,53,92,820","22,25,91,53,852.55","3,25,154"
"12-Jul-2024","EQ","856.70","863.00","855.30","856.70","861.00","859.70","859.68","912.00","543.20","1,14,46,064","9,84,00,00,639.30","1,92,216"
"11-Jul-2024","EQ","854.40","858.30","849.75","849.00","856.15","856.70","854.92","912.00","543.20","85,01,366","7,26,79,81,108.40","1,77,916"
"10-Jul-2024","EQ","860.10","860.25","843.50","861.30","850.05","849.00","850.31","912.00","543.20","1,73,43,236","14,74,71,73,777.10","2,69,867"
"09-Jul-2024","EQ","859.90","869.95","856.00","856.25","856.50","861.30","863.76","912.00","543.20","1,35,85,081","11,73,42,73,121.90","2,43,152"
"08-Jul-2024","EQ","859.75","865.00","853.50","859.75","856.75","856.25","858.53","912.00","543.20","1,03,59,800","8,89,42,48,888.25","1,58,034"
"05-Jul-2024","EQ","838.00","861.25","837.00","839.30","859.60","859.75","850.91","912.00","543.20","2,48,73,722","21,16,52,31,702.90","2,79,716"
"04-Jul-2024","EQ","843.00","844.90","834.30","839.95","838.50","839.30","839.96","912.00","543.20","1,33,72,587","11,23,24,13,805.95","1,90,968"
"03-Jul-2024","EQ","829.00","843.85","825.00","826.15","841.05","839.95","834.97","912.00","543.20","2,35,98,009","19,70,35,18,122.60","2,63,776"
